"","Taxo.Unit","Int_LMA.LL","Slope_LMA.LL","Slope.lci_LMA.LL","Slope.uci_LMA.LL","Rho_LMA.LL","r.sq_LMA.LL","n_LMA.LL","varLMA","varLL","lci_2.5_LMA.LL","lci_5_LMA.LL","lci_10_LMA.LL","uci_10_LMA.LL","uci_5_LMA.LL","uci_2.5_LMA.LL","sig_LMA.LL","Type","Int_LMA.N","Slope_LMA.N","Slope.lci_LMA.N","Slope.uci_LMA.N","Rho_LMA.N","r.sq_LMA.N","n_LMA.N","varNmass","lci_2.5_LMA.N","lci_5_LMA.N","lci_10_LMA.N","uci_10_LMA.N","uci_5_LMA.N","uci_2.5_LMA.N","sig_LMA.N","Int_LL.N","Slope_LL.N","Slope.lci_LL.N","Slope.uci_LL.N","Rho_LL.N","r.sq_LL.N","n_LL.N","lci_2.5_LL.N","lci_5_LL.N","lci_10_LL.N","uci_10_LL.N","uci_5_LL.N","uci_2.5_LL.N","sig_LL.N","Int_LMA.Narea","Slope_LMA.Narea","Slope.lci_LMA.Narea","Slope.uci_LMA.Narea","Rho_LMA.Narea","r.sq_LMA.Narea","n_LMA.Narea","varNarea","lci_2.5_LMA.Narea","lci_5_LMA.Narea","lci_10_LMA.Narea","uci_10_LMA.Narea","uci_5_LMA.Narea","uci_2.5_LMA.Narea","sig_LMA.Narea","Int_LL.Narea","Slope_LL.Narea","Slope.lci_LL.Narea","Slope.uci_LL.Narea","Rho_LL.Narea","r.sq_LL.Narea","n_LL.Narea","lci_2.5_LL.Narea","lci_5_LL.Narea","lci_10_LL.Narea","uci_10_LL.Narea","uci_5_LL.Narea","uci_2.5_LL.Narea","sig_LL.Narea","rho.sig_LMA.N","rho.sig_LMA.Narea","rho.sig_LMA.LL","rho.sig_LL.N","rho.sig_LL.Narea"
"159","Orobanchaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",2.07359985653328,-0.930519121840815,-2.48299554909433,-0.348718239316709,-0.563512863731606,0.317546747590996,6,0.0188151721349376,-0.913260325514656,-0.864158385954262,-0.781030660339637,0.473190296297193,0.647863881721193,0.759836604533702,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31012626023018,0.875773306389666,0.317722111733223,2.41399278130408,0.5067080687035,0.256753066889231,6,0.0166663692317577,-0.759500725732391,-0.659449515190454,-0.487485840774608,0.74359596707896,0.831006077490679,0.894217560659592,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24420154295442,0.304987322273321,NA,NA,NA
"160","Phyllanthaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",-0.410361826472545,0.361411893413916,0.0420670702260693,3.10500721821333,0.942751624098649,0.888780624740641,3,0.0024917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43774286323313,1.37424768547411,0.39555674553242,4.77442673487705,0.992107955695999,0.984278195755295,3,0.00610633333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216456528554796,0.0800342565142259,NA,NA,NA
"161","Plantaginaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",1.36036748739185,-0.56626568448735,-0.97749408782943,-0.328039657139984,-0.649342636381398,0.421645859422745,11,0.0250780794745859,-0.846134481109469,-0.807562962923108,-0.75129256588764,0.0146955188737103,0.15998200905301,0.278606950440302,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32216947275541,0.800801148320919,0.500726412898044,1.2807043180338,0.763471328169474,0.582888468936861,11,0.050153721057937,-0.183659014510936,-0.0647543206553507,0.0783418799817747,0.752446919602549,0.802362507259859,0.840219411255153,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306105504639337,0.00625104940186906,NA,NA,NA
"162","Poaceae",-1.38815181173073,0.98663696992529,0.574579740105675,1.6941991554459,0.142218178506607,0.020226010297737,16,0.0416083837081522,0.0386262280613121,-0.0601855486337861,0.0153322140689362,0.0970303972568739,0.575377712743802,0.624307526504655,0.663764780453346,1,"Genw.inFam",1.33936204654676,-0.582094904789855,-0.804807207780747,-0.421013225163136,-0.467221005125713,0.218295467630682,32,0.0136962151354975,-0.642383782356894,-0.608655813716687,-0.561974225555589,-0.129076698289507,-0.0415500811440618,0.0376981482620291,1,0.549477745401903,-0.596935368899975,-1.01631663035286,-0.350611043843722,-0.231822981161938,0.0537418945948081,16,-0.574225093813858,-0.523603222555263,-0.47194785752146,-0.00215057451150214,0.0724207217044723,0.145181388530904,1,-1.60254577950107,0.951464611189596,0.76910869336611,1.17705717560422,0.818188960251848,0.669433174678,32,0.0365930199982912,0.196813639535697,0.248589849393056,0.311130906400075,0.639623226528097,0.676759974842683,0.70503587402331,0.025,-0.27586863220847,0.948674058018892,0.549748615302107,1.6370800094939,0.0220058395826969,0.000484256975739388,16,-0.311198380366978,-0.267635662016931,-0.21620961645338,0.20675548690235,0.262134268974639,0.315093368596599,1,0.00701634271801322,1.06984341540702e-08,0.599297792392562,0.387626202872243,0.935527753994835
"163","Podocarpaceae",-0.338928123747336,0.894062022134281,0.0527831838706854,15.1439689841593,0.747539969231126,0.558816005598072,3,0.0307276128115431,0.0120874584051474,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",0.530302092155804,-0.240450761847898,-0.67238922716396,-0.0859867566842146,-0.477969991070145,0.228455312363595,6,0.0017287013876334,-0.861688026320927,-0.792190390487818,-0.685993879460207,0.543448765873454,0.691289545822047,0.810631418361193,1,-0.412132311618785,0.242807021687694,0.0235879742565257,2.49937740052172,0.915971989880932,0.839004686246434,3,NA,NA,NA,NA,NA,NA,NA,-1.865826816054,0.938399973213759,0.653163471745627,1.34819926070595,0.963761395781858,0.928836027999396,6,0.0270585671388798,-0.67158457415205,-0.554237437058108,-0.389237893293341,0.715141739313671,0.801584746884498,0.864798182614613,0.025,-2.24295182879392,1.49520206704215,0.0978683294428339,22.8432347217389,0.80103728232275,0.641660727671017,3,NA,NA,NA,NA,NA,NA,NA,0.33764240519996,0.00194605972579999,0.462469673129871,0.262842869187979,0.408563666717485
"164","Polygonaceae",-1.92775316837101,1.2431095350856,0.0569299115729144,27.1442774725121,0.514559285688583,0.264771258488345,3,0.0117778485149121,0.0123197098734838,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",2.72810623204898,-1.20654143915228,-3.66774259246624,-0.396904146812767,-0.215970105853471,0.0466430866223595,6,0.00783698128558884,-0.870340453028541,-0.801264443416671,-0.701984245170709,0.493724309321945,0.658720948288729,0.775800208105658,1,0.689728874557294,-0.364976488280829,-1.35195871845056,-0.098529515124894,-0.990826294705661,0.98173674628015,3,NA,NA,NA,NA,NA,NA,NA,-1.46831318438012,0.989711923478579,0.320952581118663,3.05194520655223,0.110697910576994,0.0122540274061122,6,0.00527329332534528,-0.763747012967989,-0.656817476566437,-0.505505717349865,0.708187564002742,0.820429513490493,0.895423553847787,1,0.533964503089801,-0.665541771344783,-14.5561025201629,-0.0304302507344383,-0.512234605903476,0.26238429148509,3,NA,NA,NA,NA,NA,NA,NA,0.681081597397375,0.834631381749514,0.655911093579198,0.0862978707160614,0.657635659086513
"165","Primulaceae",-3.23173264866224,2.10040645455964,0.342244654031019,12.8905074846134,0.189848319713666,0.0360423844981023,4,0.112568515721517,0.272102504218412,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",1.33702552536381,-0.585505788246841,-1.05846293914675,-0.3238819380364,-0.837998518936896,0.702241517740431,7,0.0533039287438383,-0.878858598861123,-0.835948589832694,-0.781044061310636,0.0321143230534428,0.186958976480822,0.316243497770056,0.05,0.455832501045256,-0.332587034604204,-1.34408896366604,-0.0822967367317076,-0.781829323948033,0.611257091785038,4,NA,NA,NA,NA,NA,NA,NA,-0.951323727002943,0.563709174594631,0.296912910524892,1.07023986582597,0.802489345459207,0.643989149575546,7,0.0494091110679858,-0.236960760931816,-0.0911039580277303,0.050082328604889,0.765771975408283,0.818997941995509,0.860286648867186,0.1,0.499083125039197,-0.361931202183338,-2.22008611680302,-0.059004105346378,-0.192575192201458,0.0370852046514285,4,NA,NA,NA,NA,NA,NA,NA,0.0185558370169606,0.0298441836559182,0.810151680286334,0.218170676051967,0.807424807798542
"166","Proteaceae",-0.745997811759847,0.938012629090005,0.520540730909187,1.69029557167515,0.342319703681758,0.117182779528766,13,0.035006191818022,0.0387152050934193,-0.203409061522999,-0.110541496588344,0.00185548420228488,0.609345578066576,0.671100795853482,0.714182085781245,1,"Genw.inFam",1.55128108333727,-0.699689649726869,-0.973150998134778,-0.503072603196473,-0.672362910408475,0.452071883292955,23,0.0171378275088636,-0.736889392429404,-0.696414339183986,-0.648554072450138,-0.113572412907742,-0.0210425265613222,0.0631440790220722,0.1,0.793248029737278,-0.608259745442863,-0.975402355879101,-0.379310051586624,-0.674396526744612,0.454810675285197,13,-0.662474268768668,-0.614700188972151,-0.552010969006744,0.0116065245491205,0.0925844298309557,0.164291727550517,0.025,-1.5020004776891,0.748776584836109,0.533277453020642,1.05135960806715,0.647187852522037,0.418852116452086,23,0.0196267946341178,-0.0525800897433123,0.0271412578998687,0.12158572893491,0.612806050853167,0.66670449682985,0.704387370953803,0.1,-0.837532573430029,0.736412801144908,0.395321804906938,1.37180344458296,0.0433268254675114,0.0018772138050922,13,-0.42299058458223,-0.364492561603322,-0.285232219672455,0.328823630391838,0.407623277342498,0.47255182574596,1,0.000440588110672039,0.00084399703171538,0.252248033067419,0.0114642526819253,0.888232843343883
"167","Ranunculaceae",2.16612039706279,-1.00199753171111,-10.2681165734254,-0.0977783068954985,-0.916770820386435,0.840468737112017,3,0.0305613802368044,0.00391581722932548,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",1.4154601659905,-0.553304023746477,-1.04563761894431,-0.292783405213683,-0.551078845104247,0.303687893521431,10,0.0112937228293373,-0.781882270017665,-0.727538318212081,-0.659970027126185,0.137742458251037,0.271708726400861,0.382729821773554,1,-0.130356671526145,1.46355835320969,0.0748462969444619,28.6186911135939,0.641095066004923,0.411002883655857,3,NA,NA,NA,NA,NA,NA,NA,-1.25702363245988,0.80375324257392,0.476110460214394,1.35686847681772,0.740523750568579,0.548375425156155,10,0.0238316956562839,-0.282846013412586,-0.166349547473998,-0.0388066058785227,0.6816765430806,0.744970350331698,0.795043742568837,0.1,0.242485437571279,-0.133855690018096,-3.2111629431744,-0.00557970618971712,-0.334554662758222,0.111926822373268,3,NA,NA,NA,NA,NA,NA,NA,0.0987230622035774,0.014299822177207,0.261572532830365,0.556960840429537,0.782828227784566
"168","Rubiaceae",-2.65771027117265,1.91824455143584,0.495077317000647,7.43250000102197,0.177307435534755,0.0314379266959114,5,0.03984423928888,0.0709013132343082,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",2.32909879447996,-1.05402600667358,-1.51885698602454,-0.731451896371171,-0.68349381813791,0.467163799432738,19,0.0457590546112934,-0.802657685092999,-0.772396676750532,-0.730650895220462,-0.257059035950089,-0.16018086306549,-0.0819775337566372,1,1.06161546194435,-0.734088378623943,-1.89887173547523,-0.28379260039692,-0.290399641939536,0.0843319520386105,7,-0.718986939949281,-0.677328873767024,-0.623128400626114,-0.123233950079569,-0.0335145426296147,0.0436748972547234,1,-1.4276901363356,0.824210844001244,0.518294944201336,1.31068906415061,0.342809207181222,0.117518152528218,19,0.028645771675347,0.0403873178636943,0.117363953039296,0.203386349034131,0.653514178684551,0.700953004169249,0.734308306897928,1,0.939681174141732,-0.683884056766727,-2.68412804571278,-0.174245563227412,-0.0507295065469495,0.00257348283449699,5,NA,NA,NA,NA,NA,NA,NA,0.00125430689192596,0.150776589283831,0.775433680531719,0.527524319425148,0.93543690077546
"169","Rutaceae",-0.730596995021698,0.915089595989599,0.328562400461587,2.54864515085106,0.751090420672699,0.564136820026293,5,0.035983183651021,0.0309069535825621,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",2.31672134078664,-0.990504630908652,-1.54940663133763,-0.633209774637718,-0.717151074422264,0.514305663545008,13,0.0353030807483589,-0.824270425559482,-0.778252019444211,-0.717213683413377,0.0181511365109114,0.160727269354742,0.281221296293194,1,-0.33801807703022,0.37126776828881,0.143966361996048,0.957444182509369,0.802799198831497,0.644486553644493,5,NA,NA,NA,NA,NA,NA,NA,-1.1924565162264,0.761137843938581,0.424990215953097,1.36316271699631,0.370868488748048,0.137543435946261,13,0.0208461671999161,-0.234775394234283,-0.122612346685485,0.00905561736579,0.685351393082006,0.747210926315191,0.789340511361702,1,-1.34537375009531,1.31036837980776,0.573619906826859,2.99338511506418,0.86456826165879,0.747478279067702,5,NA,NA,NA,NA,NA,NA,NA,0.00579531536721411,0.212200339802442,0.143376153801253,0.10195628091446,0.0585988671108727
"170","Salicaceae",5.77024541325141,-2.68131064026619,-9.47109821628419,-0.75909114079754,-0.991792585346988,0.983652532349263,3,0.0204559801235139,0.0358254910582592,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",2.21141519208085,-0.976309627304367,-2.6071231551432,-0.365606237851406,-0.0534810248733862,0.00286022002150775,7,0.016728492456781,-0.859268896462793,-0.795499191832383,-0.704704573364031,0.361461439771183,0.522796528874017,0.661798102452313,1,0.11159338711747,0.352901364424893,0.0572339311531379,2.17597097567399,0.16272689796887,0.0264800433225711,4,NA,NA,NA,NA,NA,NA,NA,-2.75262423177026,1.52570247511938,0.706214078926422,3.29612239694239,0.791321689158146,0.626190015732102,6,0.0453495698764462,-0.546702139992044,-0.423061047503294,-0.256334073570018,0.726635594479663,0.803368253757122,0.855338511325575,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909337579436908,0.0607763367543272,0.0816198500671588,0.83727310203113,NA
"171","Sapotaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",3.65702041393435,-1.61473758011754,-3.67171468482475,-0.710125289260679,-0.603037782705321,0.363654567370151,7,0.0227614217600294,-0.812230959140533,-0.757594851703205,-0.676111359377592,0.320163057332231,0.474962828690481,0.588558565513339,1,0.860900366527335,-0.530929864871703,-9.01303573488033,-0.0312754248074027,-0.746219608991666,0.556843704843675,3,NA,NA,NA,NA,NA,NA,NA,-2.96365921929587,1.56923959312606,0.593889764575996,4.14641411170395,0.174674812158731,0.0305112900026879,7,0.0250746346690972,-0.629381756974048,-0.523507333861428,-0.392443721821133,0.612949827381281,0.705272026804198,0.766724268636386,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15174810314504,0.707965914502798,NA,0.463733763084678,NA
"172","Scrophulariaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",1.12476635448121,-0.4299473099135,-1.64224623535699,-0.112562102638446,-0.811247522389251,0.658122542582699,4,0.0134736453028814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15115645049403,0.703279003704068,0.280950713232863,1.76045595812758,0.938333892051876,0.880470492973221,4,0.0360503878824887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188752477610749,0.061666107948124,NA,NA,NA
"173","Urticaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",2.90358354349542,-1.45145401997312,-4.27107699183203,-0.493252352070681,-0.34811234558738,0.121182205150347,6,0.0257922833334187,-0.903537696934536,-0.855839658198916,-0.781910447100239,0.452986446357416,0.621944984206366,0.74595375662938,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43928478833924,1.45924044079882,0.484955196254263,4.39088534468719,0.265648688541791,0.0705692257239737,6,0.0260697544087154,-0.741763002646544,-0.635930416180493,-0.475404651484266,0.757652397518523,0.850428909229848,0.903385009224211,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498923992458099,0.610900278319805,NA,NA,NA
"174","fam.clean",-2.83249492855012,1.91315169334693,1.62515907649387,2.25217915876437,0.666011717957766,0.443571608457055,84,0.0355147852395957,0.126278041519155,NA,NA,NA,NA,NA,NA,NA,"Famclean",1.96501367011205,-0.834488410805272,-0.963662265739885,-0.72262963127818,-0.68565057969252,0.470116717432688,102,0.0245131218628269,NA,NA,NA,NA,NA,NA,NA,0.756115317264549,-0.45573216342877,-0.534245157067703,-0.388757487149569,-0.682229235239329,0.465436729415239,85,NA,NA,NA,NA,NA,NA,NA,-0.876497439184752,0.576987786783826,0.486036257468394,0.68495899427698,0.510432780181584,0.260541623083901,100,0.0118193515673377,NA,NA,NA,NA,NA,NA,NA,-0.0184627313294942,0.297509304680907,0.239662227879764,0.369318883308229,0.127039624529113,0.016139066200498,84,NA,NA,NA,NA,NA,NA,NA,1.85817462075023e-15,5.78741699042858e-08,4.73960917152504e-12,6.50787561983438e-13,0.249500288217261
"175","global",-2.56960193182669,1.74622638944961,1.6490699936586,1.84910683896751,0.685578076928569,0.470017299565075,625,0.0937164026626429,0.191092597955085,NA,NA,NA,NA,NA,NA,NA,"global",1.78534335579138,-0.77223620925847,-0.797277051201391,-0.747981848958619,-0.763699415276037,0.583236796892961,1576,0.0576494967751376,NA,NA,NA,NA,NA,NA,NA,0.671387442172163,-0.441088038744634,-0.466804064445092,-0.416788697319649,-0.679936982236979,0.462314299813529,647,NA,NA,NA,NA,NA,NA,NA,-1.05819548290723,0.64474924661675,0.61957066185801,0.670951057892626,0.592012169115119,0.350478408380388,1576,0.0414032345233612,NA,NA,NA,NA,NA,NA,NA,-0.134651932363491,0.404070687451132,0.373811805211653,0.436778930416028,0.211048138394479,0.0445413167197751,609,NA,NA,NA,NA,NA,NA,NA,1.87577857347486e-301,1.10074385356364e-149,5.95939804714717e-88,5.7435829839769e-89,1.46540507232462e-07
"176","CWM",-2.16525628981912,1.73722202786266,1.48782115357452,2.02842953727375,0.160420834608608,0.0257348441765223,159,0.011091205366986,0.0273133885639466,NA,NA,NA,NA,NA,NA,NA,"CWM",1.45758214827439,-0.622151880174447,-0.723414107888599,-0.535064160048433,-0.256921832379879,0.0660088279534348,161,0.0045215693522545,NA,NA,NA,NA,NA,NA,NA,0.742019686633684,-0.394399442545195,-0.459503956153866,-0.338519218815766,-0.347364933728529,0.120662397184225,148,NA,NA,NA,NA,NA,NA,NA,-2.06248818137961,1.03436537175125,0.94696402073681,1.12983355106313,0.825516844339853,0.681478060288829,161,0.0124981089560393,NA,NA,NA,NA,NA,NA,NA,1.46225974310763,-0.628037435322821,-0.738940225625105,-0.533779332195914,-0.0528523141687743,0.00279336711299482,148,NA,NA,NA,NA,NA,NA,NA,0.00100195904952392,2.41078939771372e-41,0.0433864050337319,1.52172928598204e-05,0.523492880665994
